step,loss
1,0.022445329383572243
2,0.011468522634913825
3,0.26497423206456006
4,0.01183633878827095
5,0.01458417298272252
6,0.02520134882070124
7,0.007711762370718134
8,0.007462037735649574
9,0.020876752489130013
10,0.004253094023624726
11,0.2534370030655282
12,0.006033333716914058
13,0.0034504229406593367
14,0.009422195988008752
15,0.003240224061300978
16,0.004073856331842762
17,0.0017224035691469908
18,0.1870388147799531
19,0.00200818667110525
20,0.14462358041782863
21,0.11872834001496813
22,0.0013920199853600934
23,0.001747776594129391
24,0.053730631712824106
25,0.0002352443952986505
26,0.031565243330419435
27,0.0002314062076038681
28,0.0022953548177611083
29,0.029380334496920568
30,0.00044478488780441694
31,0.0009337159500546477
32,0.00018622693823999725
33,0.00023595382299390621
34,7.19202907930594e-05
35,0.0001739641938911518
36,4.473693007867041e-05
37,0.0002404124670647434
38,0.001839561307861004
39,6.978716771754989e-05
40,0.0027041011890105437
41,0.00012259177321993775
42,5.7335596196139704e-05
43,3.030194443454093e-05
44,0.00021405347706604516
45,3.497491979942424e-05
46,0.00011316282507323194
47,0.000724239739611221
48,0.00014975980313636228
49,0.0005303175512381131
50,0.00013919042969234852
51,8.661054334879736e-05
52,0.0002560357083183362
53,0.0003876901537296362
54,2.5486342110525584e-05
55,1.9633230493809606e-05
56,0.0001173306153248177
57,8.783138942192181e-05
58,3.334091206852463e-05
59,0.0005081086937934742
60,1.7678284578437342e-05
61,0.0002821456455421867
62,7.588420658066752e-05
63,9.035445464178338e-05
64,3.1582625524606556e-05
65,0.0001097803265110997
66,5.096828544992604e-05
67,2.764342207228765e-05
68,2.0867113107669866e-05
69,0.0002243025846837554
70,7.284262696316546e-05
71,1.0329248311791162e-05
72,0.0001615758883417584
73,1.7934754851012258e-05
74,0.00012861916184192523
75,8.9212986495113e-05
76,8.386789340875112e-05
77,1.4596863508131719e-05
78,0.00014296807876235107
79,1.7374487470078748e-05
80,6.869979731760623e-05
81,4.8370372454087374e-05
82,0.00013645571131348788
83,3.597517888920265e-05
84,0.00024178090401960617
85,3.511616810669693e-05
86,7.058665701720201e-05
87,2.469309765729122e-05
88,0.0001969996760635695
89,1.7797595319279935e-05
90,0.00013547798971558223
91,2.3793203126842855e-05
92,1.2528689467217191e-05
93,0.00011292097315163119
94,1.725521360640414e-05
95,0.00013767891948646138
96,3.198238937329734e-05
97,3.316731077518398e-05
98,0.0002314139046575292
99,2.2434363472711993e-05
