step,loss
1,1.6565354764461517
2,0.528836959740147
3,1.8454909026622772
4,1.1612220257520676
5,1.3823552802205086
6,2.392871141433716
7,3.2233694791793823
8,1.9512723088264465
9,2.619913876056671
10,2.3781394958496094
11,1.4152218773961067
12,1.680599182844162
13,1.7861662209033966
14,2.0155911296606064
15,1.0616525867953897
16,1.0381474047899246
17,0.7984491530805826
18,0.4710006080567837
19,0.39501907117664814
20,3.207224953919649
21,1.627847732976079
22,1.0670487806200981
23,0.9752722098492086
24,1.104421652853489
25,2.3225109204649925
26,1.4600666342303157
27,0.30765376426279545
28,0.1390562648884952
29,0.6722402414306998
30,1.446771278977394
31,0.38965451158583164
32,1.650725900195539
33,0.7531612443272024
34,0.32937105605378747
35,0.9742550546070561
36,0.7115833535790443
37,0.5571606508456171
38,0.9226386649534106
39,0.43944734055548906
40,0.8156144635286182
41,0.45227914676070213
42,1.296340680331923
43,0.08594950311817229
44,0.44919782457873225
45,0.4120022381830495
46,0.12153744651004672
47,1.0584616139531136
48,0.3479976980597712
49,0.406905701267533
50,0.2892398906406015
51,0.6491645580390468
52,0.042773829569341615
53,0.15122585860081017
54,0.10366016556508839
55,0.3917194521345664
56,0.3277669670060277
57,0.19985147172701545
58,0.23426259088591905
59,0.605880616029026
60,0.325435836755787
61,0.2566210038494319
62,0.6737433779671846
63,1.3965947605320252
64,0.3689698674425017
65,0.8544286839896813
66,0.26833800206077285
67,0.041033216228242964
68,0.07017902535153553
69,0.23936364776454866
70,0.22026232009739033
71,0.32149120047688484
72,0.23138973375898786
73,0.11739088266040199
74,0.1432691997033544
75,0.3595538555236999
76,0.1340641507995315
77,0.00133937515784055
78,0.40281712490832433
79,0.2935491290409118
80,0.2917249733563949
81,0.1530135808570776
82,0.2609338080728776
83,0.23670826023590053
84,0.2065000794827938
85,0.3118171181122307
86,0.010248714585031848
87,0.19320535080623813
88,0.13995377121318597
89,0.04028428097080905
90,0.10940213615685934
91,0.03955299685912905
92,0.07809936189005384
93,0.1258062880806392
94,0.10694153352687863
95,0.2217377323540859
96,0.4204725165327545
97,0.16791063630807912
98,0.2102203931135591
99,0.802126681432128
