step,loss
1,1.7784151583909988
2,1.8863433748483658
3,1.045359805226326
4,2.118720233440399
5,2.1940468549728394
6,1.400003969669342
7,1.7148946225643158
8,1.827166423201561
9,2.495617389678955
10,0.8501274418085814
11,1.956707388162613
12,1.238147959113121
13,0.8212673515081406
14,2.1730328500270844
15,1.1780738234519958
16,2.443442791700363
17,0.9527065381407738
18,1.1701488643884659
19,0.6223931235726923
20,2.048505872488022
21,1.4925413504242897
22,0.6606375969131477
23,1.054542526602745
24,1.475390538573265
25,0.8644261583685875
26,1.9979998916387558
27,1.3456600834615529
28,0.6020881063304842
29,0.6405325038358569
30,0.9992564171552658
31,1.4950485341250896
32,1.422375789610669
33,0.7103938683867455
34,0.4698878424242139
35,1.1840372830629349
36,1.6513166651129723
37,1.5207676354330033
38,0.9283409813069738
39,0.7636498141800985
40,1.207296960055828
41,1.6675992906093597
42,0.3675586360041052
43,1.4381901398810442
44,0.28270044026430696
45,0.2701541092246771
46,0.958973485045135
47,0.8174433110980317
48,0.08163892105221748
49,0.6397249542642385
50,0.2050241419347003
51,0.9133053738623857
52,0.3752423413679935
53,0.29459732555551454
54,0.3618877451517619
55,0.7110618948411229
56,0.12947977252770215
57,0.3137252767337486
58,0.4666617927723564
59,0.6031079448293895
60,0.0750692579895258
61,0.9786122629302554
62,0.6220705429441296
63,0.11590344255091622
64,0.14699086057953537
65,0.25987033848650753
66,0.2833741000504233
67,0.03831788702518679
68,0.12022571230772883
69,0.34206254332480057
70,0.3363913122448139
71,0.17458207457093522
72,0.15995699167251587
73,0.23458798336491782
74,0.23366351664299145
75,0.0025361892476212233
76,0.35357033647596836
77,0.3559185813946897
78,0.2951582126042922
79,0.001579028001287952
80,0.15210094145732
81,0.20901013306138339
82,0.530851694435114
83,0.2889011341321748
84,0.20539889414794743
85,0.17157003737520427
86,0.2637541904114187
87,0.6359215311531443
88,0.07099689279857557
89,0.2825596150069032
90,0.4894784805364907
91,0.568667943123728
92,0.21067320901784115
93,0.49248968478059396
94,0.5961568659404293
95,0.05159143912169384
96,0.5733869484975003
97,0.519165342207998
98,0.9382317094132304
99,0.2801761018927209
