step,loss
1,2.5327241718769073
2,1.5789790451526642
3,1.0756982110906392
4,1.478676974773407
5,2.173899931833148
6,1.4326868169009686
7,0.32931151264347136
8,1.2947119288146496
9,0.4221793117467314
10,1.4535350749501958
11,0.678151821863139
12,2.6355606615543365
13,0.86379666798166
14,0.23429429065436125
15,1.9101282693445683
16,0.9580119103193283
17,0.5189266034285538
18,0.37386369827436283
19,0.6753179405641276
20,0.18609964719507843
21,0.033907415432622656
22,0.6868861962575465
23,0.8363358417409472
24,1.5532335541211069
25,0.24136926839128137
26,0.06070962711237371
27,0.9215977443382144
28,0.252148374915123
29,0.46351118152961135
30,0.08196646804572083
31,0.18568788468837738
32,0.47512831911444664
33,0.40957492745656054
34,0.22078987144050188
35,0.1829691789826029
36,0.11691412591608241
37,0.1345881670131348
38,0.2818583082407713
39,0.09779438469558954
40,0.12162909275502898
41,0.11511750606587157
42,0.20109784325177316
43,0.12814491265453398
44,0.24492011041002115
45,0.03504156782582868
46,0.0723431057704147
47,0.1151824802509509
48,0.052516630035825074
49,0.04318216788669815
50,0.041426383213547524
51,0.0870135889199446
52,0.1757009823450062
53,0.5689272244489985
54,0.7688006277894601
55,0.18184822308830917
56,0.2471408748315298
57,0.08710843016888248
58,0.20786058300291188
59,0.42158078991633374
60,0.16765771398786455
61,0.06711096191429533
62,0.45159928221983137
63,0.22472991635731887
64,0.0014204663530108519
65,0.19396907095506322
66,0.7353970000476693
67,0.030702286785526667
68,0.28012984452652745
69,0.008468114741845056
70,0.001229638062795857
71,0.03460615026415326
72,0.03595216536268708
73,0.4711911976337433
74,0.06238247675355524
75,0.28759024520695675
76,0.23741880147645134
77,0.10232547372288536
78,0.3268188547117461
79,0.3152391677358537
80,0.14195384534650657
81,0.028083160454116296
82,0.006527788238599896
83,0.15767154257628135
84,0.1910619836198748
85,0.27487859781831503
86,0.02615790047275368
87,0.038754769186198246
88,0.1257486229224014
89,0.023997642238100525
90,0.09881458220479544
91,0.07663249249890214
92,0.21296931168762967
93,0.23645936977118254
94,0.10285985261725727
95,0.09563573211380572
96,0.06005220886436291
97,0.3012954961595824
98,0.058109703357331455
99,0.09764222196463379
